timestamp,eyes_detected,drowsiness_score,drowsy_event,event_count
2026-04-15 10:48:14.261,0,1.00,True,1
2026-04-15 10:48:16.403,0,1.00,True,1
2026-04-15 10:48:16.452,0,1.00,True,1
2026-04-15 10:48:16.488,0,1.00,True,1
2026-04-15 10:48:16.516,0,1.00,True,1
2026-04-15 10:48:16.553,0,1.00,True,1
2026-04-15 10:48:16.586,0,1.00,True,1
2026-04-15 10:48:16.622,0,1.00,True,1
2026-04-15 10:48:16.654,0,1.00,True,1
2026-04-15 10:48:16.687,0,1.00,True,1
2026-04-15 10:48:16.718,0,1.00,True,1
2026-04-15 10:48:16.753,0,1.00,True,1
2026-04-15 10:48:16.785,0,1.00,True,1
2026-04-15 10:48:16.816,0,1.00,True,1
2026-04-15 10:48:16.859,0,1.00,True,1
2026-04-15 10:48:16.887,0,1.00,True,1
2026-04-15 10:48:16.952,0,1.00,True,1
2026-04-15 10:48:17.008,0,1.00,True,1
2026-04-15 10:48:17.051,0,1.00,True,1
2026-04-15 10:48:17.114,0,1.00,True,1
2026-04-15 10:48:17.177,0,1.00,True,1
2026-04-15 10:48:17.206,0,1.00,True,1
2026-04-15 10:48:17.232,0,1.00,True,1
2026-04-15 10:48:17.258,0,1.00,True,1
2026-04-15 10:48:19.427,0,1.00,True,1
2026-04-15 10:48:19.494,0,1.00,True,1
2026-04-15 10:48:19.552,0,1.00,True,1
2026-04-15 10:48:19.614,0,1.00,True,1
2026-04-15 10:48:19.658,0,1.00,True,1
2026-04-15 10:48:19.708,0,1.00,True,1
2026-04-15 10:48:19.768,0,1.00,True,1
2026-04-15 10:48:19.808,0,1.00,True,1
2026-04-15 10:48:19.896,0,1.00,True,1
2026-04-15 10:48:20.014,0,1.00,True,1
2026-04-15 10:48:20.065,0,1.00,True,1
2026-04-15 10:48:20.120,0,1.00,True,1
2026-04-15 10:48:20.169,0,1.00,True,1
2026-04-15 10:48:20.268,0,1.00,True,1
2026-04-15 10:48:22.437,0,1.00,True,1
2026-04-15 10:48:22.498,0,1.00,True,1
2026-04-15 10:48:22.564,1,1.00,True,1
2026-04-15 10:48:22.614,1,1.00,True,1
2026-04-15 10:48:22.668,0,1.00,True,1
2026-04-15 10:48:22.723,0,1.00,True,1
2026-04-15 10:48:22.755,0,1.00,True,1
2026-04-15 10:48:22.826,0,1.00,True,1
2026-04-15 10:48:22.862,0,1.00,True,1
2026-04-15 10:48:22.897,0,1.00,True,1
2026-04-15 10:48:22.932,0,1.00,True,1
2026-04-15 10:48:22.967,0,1.00,True,1
2026-04-15 10:48:23.064,0,1.00,True,1
2026-04-15 10:48:23.119,0,1.00,True,1
2026-04-15 10:48:23.170,0,1.00,True,1
2026-04-15 10:48:23.205,0,1.00,True,1
2026-04-15 10:48:23.236,0,1.00,True,1
2026-04-15 10:48:23.301,0,1.00,True,1
2026-04-15 10:48:25.453,0,1.00,True,1
2026-04-15 10:48:25.499,0,1.00,True,1
2026-04-15 10:48:25.524,0,1.00,True,1
2026-04-15 10:48:25.565,0,1.00,True,1
2026-04-15 10:48:25.614,0,1.00,True,1
2026-04-15 10:48:25.644,0,1.00,True,1
2026-04-15 10:48:25.676,0,1.00,True,1
2026-04-15 10:48:25.708,0,1.00,True,1
2026-04-15 10:48:25.741,0,1.00,True,1
2026-04-15 10:48:25.772,0,1.00,True,1
2026-04-15 10:48:25.805,0,1.00,True,1
2026-04-15 10:48:25.837,0,1.00,True,1
2026-04-15 10:48:25.869,0,1.00,True,1
2026-04-15 10:48:25.903,0,1.00,True,1
2026-04-15 10:48:25.934,0,1.00,True,1
2026-04-15 10:48:25.968,0,1.00,True,1
2026-04-15 10:48:26.023,0,1.00,True,1
2026-04-15 10:48:26.078,0,1.00,True,1
2026-04-15 10:48:26.125,0,1.00,True,1
2026-04-15 10:48:26.203,0,1.00,True,1
2026-04-15 10:48:26.266,0,1.00,True,1
2026-04-15 10:48:26.314,0,1.00,True,1
2026-04-15 10:48:28.472,0,1.00,True,1
2026-04-15 10:48:28.521,0,1.00,True,1
2026-04-15 10:48:28.547,0,1.00,True,1
2026-04-15 10:48:28.577,0,1.00,True,1
2026-04-15 10:48:28.615,0,1.00,True,1
2026-04-15 10:48:28.648,0,1.00,True,1
2026-04-15 10:48:28.679,0,1.00,True,1
2026-04-15 10:48:28.711,0,1.00,True,1
2026-04-15 10:48:28.739,0,1.00,True,1
2026-04-15 10:48:28.769,0,1.00,True,1
2026-04-15 10:48:28.810,0,1.00,True,1
2026-04-15 10:48:28.836,0,1.00,True,1
2026-04-15 10:48:28.879,0,1.00,True,1
2026-04-15 10:48:28.911,0,1.00,True,1
2026-04-15 10:48:28.943,0,1.00,True,1
